"Year","Municipality_code","Municipality_description","Province_code","Province_initials","Order","nbuildings","Undisturbed_context","Dumps_proximity","Pollutant_industries_proximity","Polluted_waters_proximity","Air_pollution_sources_proximity","Acoustic_pollution_sources_proximity","Electromagnetic_radiation_sources_proximity","Graveyards_proximity","School_area_specific_criticalities","Layby_absence","Unenclosed_area","Large_traffic","Railway_traffic","Abandoned_industries","Decayed_urban_area","Hazardous_industries_proximity","School_bus","Urban_public_transport","Interurban_public_transport","Railway_transport","Private_transport","Disabled_people_transport","Teaching_spaces","Collective_spaces","Auditorium","Canteen","Gymnasium","Administration_spaces"
202021,"048021","Greve In Chianti",48,"FI","Primary",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.166666666666667,0.666666666666667,0,1,0.333333333333333,0.833333333333333,1,0,0.833333333333333,1,0
202021,"048022","Impruneta",48,"FI","IC",1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1
202021,"048022","Impruneta",48,"FI","Middle",1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1
202021,"048022","Impruneta",48,"FI","NR",3,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0.666666666666667,0.666666666666667,0,0,0,0,0,0,1,0,0.666666666666667,0,1,1,1,0.333333333333333,0,0.333333333333333,0,0
202021,"048022","Impruneta",48,"FI","Primary",3,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,1,0,1,1,1,1,0.333333333333333,1,0.666666666666667,0.333333333333333
202021,"048024","Lastra A Signa",48,"FI","IC",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
202021,"048024","Lastra A Signa",48,"FI","Middle",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0
202021,"048024","Lastra A Signa",48,"FI","NR",7,0.142857142857143,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,0.142857142857143,1,0,1,0,1,1,0.142857142857143,0.857142857142857,0.142857142857143,0
202021,"048024","Lastra A Signa",48,"FI","Primary",6,0.333333333333333,0,0,0,0.333333333333333,0,0,0,0.333333333333333,0.166666666666667,0,0.166666666666667,0,0,0,0,1,0.166666666666667,0.833333333333333,0.166666666666667,1,0.666666666666667,0.833333333333333,1,0,0.833333333333333,0.166666666666667,0.166666666666667
202021,"048025","Londa",48,"FI","Middle",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0,1,0.5,0.5,1,0,0.5,0.5,0
202021,"048025","Londa",48,"FI","NR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0
202021,"048025","Londa",48,"FI","Primary",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0,1,0.5,0.5,1,0,0.5,0.5,0
202021,"048026","Marradi",48,"FI","IC",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1
202021,"048026","Marradi",48,"FI","Middle",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1
202021,"048026","Marradi",48,"FI","NR",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
202021,"048026","Marradi",48,"FI","Primary",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1
202021,"048027","Montaione",48,"FI","Middle",2,0.5,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0.5,0.5,0.5,0,0.5,0.5,1,1,0,0.5,1,0
202021,"048027","Montaione",48,"FI","NR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0
202021,"048027","Montaione",48,"FI","Primary",2,0.5,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0.5,0.5,0.5,0,0.5,0.5,1,1,0,0.5,1,0
202021,"048028","Montelupo Fiorentino",48,"FI","IC",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
202021,"048028","Montelupo Fiorentino",48,"FI","Middle",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,0.333333333333333,1,0.333333333333333,0.666666666666667,1,0.333333333333333,0.333333333333333,0.666666666666667,0
202021,"048028","Montelupo Fiorentino",48,"FI","NR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0.5,0
202021,"048028","Montelupo Fiorentino",48,"FI","Primary",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4,0.4,0.2,1,0.6,0.8,1,0.6,0.6,0.8,0
202021,"048030","Montespertoli",48,"FI","IC",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
202021,"048030","Montespertoli",48,"FI","Middle",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
202021,"048030","Montespertoli",48,"FI","NR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
202021,"048030","Montespertoli",48,"FI","Primary",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0.5,0
202021,"048031","Palazzuolo Sul Senio",48,"FI","Middle",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1
202021,"048031","Palazzuolo Sul Senio",48,"FI","Primary",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1
202021,"048032","Pelago",48,"FI","IC",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1
202021,"048032","Pelago",48,"FI","Middle",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0,1,0,0.5,1,0,0.5,0.5,0.5
202021,"048032","Pelago",48,"FI","NR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0
202021,"048032","Pelago",48,"FI","Primary",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0.5,0.5,0.5
202021,"048033","Pontassieve",48,"FI","High",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,1,0,0.666666666666667,0.833333333333333,0.5,0,0.833333333333333,0.5
202021,"048033","Pontassieve",48,"FI","IC",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1
202021,"048033","Pontassieve",48,"FI","IS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1
202021,"048033","Pontassieve",48,"FI","Middle",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1
202021,"048033","Pontassieve",48,"FI","NR",8,0,0,0,0,0,0,0,0,0.125,0,0.125,0,0,0,0,0,1,0.25,0.75,0.25,1,0.125,1,1,0.125,1,0.375,0.25
202021,"048033","Pontassieve",48,"FI","Primary",5,0.2,0,0,0,0,0.2,0,0,0.6,0.2,0.2,0,0.2,0,0,0,1,0.2,0.8,0.6,1,0.2,1,1,0,1,0.4,0.2
202021,"048035","Reggello",48,"FI","IC",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1
202021,"048035","Reggello",48,"FI","Middle",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1
202021,"048035","Reggello",48,"FI","NR",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,1,1,1,1,0,1,0.333333333333333,0
202021,"048035","Reggello",48,"FI","Primary",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.75,0,1,1,1,1,0,1,0.75,0
202021,"048036","Rignano Sull'arno",48,"FI","IC",1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
202021,"048036","Rignano Sull'arno",48,"FI","Middle",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1
202021,"048036","Rignano Sull'arno",48,"FI","NR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.5,1,1,0,1,0.5,0
202021,"048036","Rignano Sull'arno",48,"FI","Primary",2,0.5,0,0,0,0,0,0.5,0,1,0,0,0.5,0.5,0,0,0,1,0.5,0.5,0.5,1,1,1,1,0.5,1,1,0.5
202021,"048037","Rufina",48,"FI","IC",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1
202021,"048037","Rufina",48,"FI","Middle",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1
202021,"048037","Rufina",48,"FI","NR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0.5,1,0,1,1,0,1,0,0
202021,"048037","Rufina",48,"FI","Primary",2,0.5,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0.5,0,0,0,1,1,0.5,0,1,0,1,1,0,1,1,0
202021,"048038","San Casciano In Val Di Pesa",48,"FI","IC",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1
202021,"048038","San Casciano In Val Di Pesa",48,"FI","Middle",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0.5,1,0.5,0,1,0.5
202021,"048038","San Casciano In Val Di Pesa",48,"FI","NR",8,0.25,0,0,0,0,0.125,0.125,0,0.375,0.375,0,0.125,0,0,0,0,1,0,1,0,0.875,0.5,1,1,0,1,0.125,0
202021,"048038","San Casciano In Val Di Pesa",48,"FI","Primary",3,0,0,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0,1,0,0.666666666666667,0,1,1,1,1,0.333333333333333,1,0.333333333333333,0.333333333333333
202021,"048039","San Godenzo",48,"FI","NR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0
202021,"048039","San Godenzo",48,"FI","Primary",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0.5,1,0,0.5,1,0
202021,"048041","Scandicci",48,"FI","High",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.555555555555556,1,0.444444444444444,0,1,0.444444444444444
202021,"048041","Scandicci",48,"FI","IC",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,1,1,0,1,0.333333333333333,1,1,0.333333333333333,1,1,1
202021,"048041","Scandicci",48,"FI","IS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1
202021,"048041","Scandicci",48,"FI","Middle",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0,1,0.5,1,1,0.5,0.75,1,0.75
202021,"048041","Scandicci",48,"FI","NR",11,0.0909090909090909,0,0,0,0,0,0.0909090909090909,0,0.0909090909090909,0,0.0909090909090909,0,0,0,0,0,0.818181818181818,0.727272727272727,0.272727272727273,0,0.909090909090909,0.636363636363636,1,0.909090909090909,0.181818181818182,0.727272727272727,0.363636363636364,0.0909090909090909
202021,"048041","Scandicci",48,"FI","Primary",7,0.285714285714286,0,0.142857142857143,0,0,0,0.142857142857143,0,0.142857142857143,0,0.142857142857143,0,0,0,0,0,0.857142857142857,0.857142857142857,0.857142857142857,0,1,0.428571428571429,1,1,0.285714285714286,1,0.714285714285714,0.142857142857143
202021,"048043","Sesto Fiorentino",48,"FI","High",8,0.625,0,0,0.375,0.625,0.5,0.5,0.125,0.625,0,0,0.625,0,0,0,0,0,1,1,0.5,1,0.125,1,1,0.375,0,0.875,0.875
202021,"048043","Sesto Fiorentino",48,"FI","IC",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.333333333333333,1,1,1,1,0.666666666666667,1,1,1
202021,"048043","Sesto Fiorentino",48,"FI","IS",2,0.5,0,0,0.5,0.5,0.5,0.5,0,0.5,0,0,0.5,0,0,0,0,0,1,1,0.5,1,0,1,1,0,0,1,1
202021,"048043","Sesto Fiorentino",48,"FI","Middle",3,0.333333333333333,0,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0,0,0,0,0.666666666666667,1,1,0.666666666666667,1,0.333333333333333,1,1,1,0.666666666666667,1,1
202021,"048043","Sesto Fiorentino",48,"FI","NR",10,0.4,0,0.3,0.1,0.1,0.2,0,0,0.1,0.1,0,0,0,0,0,0,0.9,0.9,0.8,0.5,1,0.3,1,0.7,0.4,0.7,0.4,0.7
202021,"048043","Sesto Fiorentino",48,"FI","Primary",10,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,0.9,0.6,0.2,1,0.4,0.8,1,0.4,0.8,0.7,0.8
202021,"048044","Signa",48,"FI","IC",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
202021,"048044","Signa",48,"FI","Middle",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
202021,"048044","Signa",48,"FI","NR",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,0.2,0,1,0.8,1,0.8,0,0.8,0.2,0
202021,"048044","Signa",48,"FI","Primary",4,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,1,1,1,0.75,1,1,0.75,0.75,0,0.5,0.75,0.25
202021,"048046","Vaglia",48,"FI","Middle",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0.5,1,0,0.5,0.5,0.5
202021,"048046","Vaglia",48,"FI","NR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
202021,"048046","Vaglia",48,"FI","Primary",2,0.5,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,1,0.5,0.5,0,1,0,1,1,0,1,0,0.5
202021,"048049","Vicchio",48,"FI","IC",1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1
202021,"048049","Vicchio",48,"FI","Middle",1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0
202021,"048049","Vicchio",48,"FI","NR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.5,1,0,1,1,0,1,0,0
202021,"048049","Vicchio",48,"FI","Primary",1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1
202021,"048050","Vinci",48,"FI","IC",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
202021,"048050","Vinci",48,"FI","Middle",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1
202021,"048050","Vinci",48,"FI","NR",3,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0.666666666666667,0,1,0,1,0.333333333333333,1,0.666666666666667,0,0.666666666666667,0,0.333333333333333
202021,"048050","Vinci",48,"FI","Primary",2,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0.5,1,1,0
202021,"048052","Figline E Incisa Valdarno",48,"FI","High",4,1,0,0,0,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0,0,1,1,0.25,1,0.25,1,0.5,0.5,0,0,0.5
202021,"048052","Figline E Incisa Valdarno",48,"FI","IC",1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1
202021,"048052","Figline E Incisa Valdarno",48,"FI","IS",1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1
202021,"048052","Figline E Incisa Valdarno",48,"FI","Middle",6,0.166666666666667,0,0,0.166666666666667,0,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0,1,1,0.666666666666667,0,1,0.333333333333333,0.666666666666667,0.666666666666667,0,0.333333333333333,0.5,0.166666666666667
202021,"048052","Figline E Incisa Valdarno",48,"FI","NR",4,0.25,0,0,0,0,0.25,0.25,0,0.25,0,0,0,0.25,0,0,0,1,0.5,0.75,0.25,1,0.75,1,1,0,1,0,0.25
202021,"048052","Figline E Incisa Valdarno",48,"FI","Primary",7,0.285714285714286,0,0,0,0,0.285714285714286,0.142857142857143,0,0.285714285714286,0,0,0.285714285714286,0.285714285714286,0,0,0,1,0.428571428571429,0.714285714285714,0.142857142857143,1,0.571428571428571,0.857142857142857,0.857142857142857,0,0.714285714285714,0.714285714285714,0
202021,"048053","Scarperia E San Piero",48,"FI","IC",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1
202021,"048053","Scarperia E San Piero",48,"FI","Middle",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.4,1,0.6,0.8,0.8,0.2,0.4,0.6,0.4
202021,"048053","Scarperia E San Piero",48,"FI","NR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0,1,1,1,1,0,1,0,0
202021,"048053","Scarperia E San Piero",48,"FI","Primary",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.4,1,0.6,0.8,0.8,0,0.6,0.6,0.2
202021,"048054","Barberino Tavarnelle",48,"FI","IC",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1
202021,"048054","Barberino Tavarnelle",48,"FI","Middle",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.5,1,0.5,0.5,1,0.5
202021,"048054","Barberino Tavarnelle",48,"FI","NR",4,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.75,0,0.5,0,0.75,0,1,1,0.25,1,0.75,0.25
202021,"048054","Barberino Tavarnelle",48,"FI","Primary",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,1,0,1,0.5,0.75,1,0.5,0.75,0.75,0.5
202021,"049001","Bibbona",49,"LI","Middle",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1
202021,"049001","Bibbona",49,"LI","NR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0
202021,"049001","Bibbona",49,"LI","Primary",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0.5
202021,"049002","Campiglia Marittima",49,"LI","IC",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1
202021,"049002","Campiglia Marittima",49,"LI","Middle",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0
202021,"049002","Campiglia Marittima",49,"LI","NR",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.666666666666667,0,1,0.666666666666667,1,0.666666666666667,0,0.666666666666667,0,0
202021,"049002","Campiglia Marittima",49,"LI","Primary",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0.666666666666667,1,0.666666666666667,0,0.666666666666667,0.666666666666667,0
202021,"049003","Campo Nell'elba",49,"LI","IC",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1
202021,"049003","Campo Nell'elba",49,"LI","Middle",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1
202021,"049003","Campo Nell'elba",49,"LI","NR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
202021,"049003","Campo Nell'elba",49,"LI","Primary",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
202021,"049004","Capoliveri",49,"LI","Middle",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.5,1,0,0.5,1,0.5
202021,"049004","Capoliveri",49,"LI","NR",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
202021,"049004","Capoliveri",49,"LI","Primary",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.5,1,0,0.5,0.5,0.5
202021,"049005","Capraia Isola",49,"LI","Middle",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1
202021,"049005","Capraia Isola",49,"LI","NR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1
202021,"049005","Capraia Isola",49,"LI","Primary",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1
202021,"049006","Castagneto Carducci",49,"LI","IC",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
202021,"049006","Castagneto Carducci",49,"LI","Middle",3,0.333333333333333,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0.666666666666667,0,0.666666666666667,0.666666666666667,0.666666666666667,1,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333
202021,"049006","Castagneto Carducci",49,"LI","NR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0.5,0,0.5,0,0.5
202021,"049006","Castagneto Carducci",49,"LI","Primary",3,0.333333333333333,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,1,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667
202021,"049007","Cecina",49,"LI","High",6,0.333333333333333,0,0,0,0,0.333333333333333,0.166666666666667,0,0.5,0.333333333333333,0.166666666666667,0,0,0,0,0,0,1,1,0.166666666666667,1,0,1,0.333333333333333,0,0,0.333333333333333,0.333333333333333
202021,"049007","Cecina",49,"LI","IS",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1
202021,"049007","Cecina",49,"LI","Middle",3,0.333333333333333,0,0,0,0,0.333333333333333,0.333333333333333,0,0.666666666666667,0,0.666666666666667,0,0,0,0,0,1,1,1,0.333333333333333,1,0.666666666666667,0.666666666666667,1,0.666666666666667,0.666666666666667,1,0.333333333333333
202021,"049007","Cecina",49,"LI","NR",4,0.5,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,1,1,0.75,0.25,1,0,1,1,0.25,1,0.25,0.25
202021,"049007","Cecina",49,"LI","Primary",8,0.75,0,0,0,0,0.25,0.25,0,0.375,0.125,0.125,0.375,0,0,0,0,0.75,1,0.75,0.25,1,0.125,0.875,1,0.25,0.875,1,0.625
202021,"049008","Collesalvetti",49,"LI","IC",2,0.5,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0.5,1,0,1,0.5,1,1,0,1,1,1
202021,"049008","Collesalvetti",49,"LI","Middle",2,0.5,0,0.5,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,1,0.5,1,0,1,1,1,1,0,0.5,1,0.5
202021,"049008","Collesalvetti",49,"LI","NR",5,0.2,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,1,0.4,1,0,1,0.6,1,0.8,0.2,0.8,0.2,0.2
202021,"049008","Collesalvetti",49,"LI","Primary",6,0.333333333333333,0,0.166666666666667,0,0.166666666666667,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0.166666666666667,0,0,0,0,0,1,0.666666666666667,1,0,1,0.833333333333333,1,0.833333333333333,0.333333333333333,0.833333333333333,0.333333333333333,0.333333333333333
202021,"049009","Livorno",49,"LI","High",32,0.5625,0,0,0.03125,0.1875,0.15625,0,0,0.40625,0.125,0.09375,0.03125,0,0,0,0,0.03125,0.78125,0.65625,0,0.71875,0.15625,0.84375,0.5625,0.34375,0,0.5625,0.375
202021,"049009","Livorno",49,"LI","IC",3,0.333333333333333,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0.333333333333333,1,0.666666666666667,0,1,0,1,1,0.333333333333333,0.666666666666667,1,0.666666666666667
202021,"049009","Livorno",49,"LI","IS",6,0.833333333333333,0,0,0,0,0.5,0,0,0.666666666666667,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0.833333333333333,0.666666666666667,0,0.666666666666667,0.333333333333333,1,0.666666666666667,0.666666666666667,0,0.666666666666667,0.5
202021,"049009","Livorno",49,"LI","Middle",18,0.333333333333333,0,0.0555555555555556,0,0.111111111111111,0.222222222222222,0.0555555555555556,0,0.166666666666667,0.0555555555555556,0.0555555555555556,0.0555555555555556,0,0.0555555555555556,0.0555555555555556,0,0.388888888888889,0.833333333333333,0.777777777777778,0.0555555555555556,1,0.277777777777778,0.888888888888889,0.722222222222222,0.388888888888889,0.111111111111111,0.722222222222222,0.5
202021,"049009","Livorno",49,"LI","NR",23,0.130434782608696,0,0,0,0,0.0869565217391304,0,0,0.130434782608696,0.0434782608695652,0,0.130434782608696,0,0,0.0434782608695652,0,0.347826086956522,0.826086956521739,0.521739130434783,0.0434782608695652,0.956521739130435,0.0869565217391304,1,0.91304347826087,0.0434782608695652,0.869565217391304,0.391304347826087,0.217391304347826
202021,"049009","Livorno",49,"LI","Primary",31,0.161290322580645,0,0,0,0,0.129032258064516,0,0,0.258064516129032,0.0645161290322581,0,0.193548387096774,0,0,0.0645161290322581,0,0.419354838709677,0.838709677419355,0.612903225806452,0,0.967741935483871,0.225806451612903,0.967741935483871,0.806451612903226,0.0645161290322581,0.774193548387097,0.548387096774194,0.451612903225806
202021,"049010","Marciana",49,"LI","Middle",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1
202021,"049010","Marciana",49,"LI","NR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,1,0.5,1,1,0,0.5,0.5,0.5
202021,"049010","Marciana",49,"LI","Primary",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1
202021,"049011","Marciana Marina",49,"LI","Middle",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1
